independent_var,dependent_var,test_type,f_statistic,p_value,significant,group_stats,assumptions,post_hoc_info,sample_size
tipo_empleo_madre,zscore_desarrollo_motricidad_fina,ANOVA,0.6042975870391086,0.43715978817004886,False,"{'Formal': {'n': 504, 'mean': np.float64(-0.10354623015873017), 'std': np.float64(0.7000412424556439), 'risk_classification': {'normal': 457, 'riesgo': 47, 'pct_normal': 90.67460317460318, 'pct_riesgo': 9.325396825396826}}, 'Informal': {'n': 346, 'mean': np.float64(-0.14229248554913293), 'std': np.float64(0.7336791011604469), 'risk_classification': {'normal': 315, 'riesgo': 31, 'pct_normal': 91.04046242774567, 'pct_riesgo': 8.959537572254336}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",,850
tipo_empleo_madre,zscore_desarrollo_resolucion_problemas,ANOVA,0.24498773015336622,0.6207549122627405,False,"{'Formal': {'n': 504, 'mean': np.float64(-0.1080954365079365), 'std': np.float64(0.6632764810073272), 'risk_classification': {'normal': 464, 'riesgo': 40, 'pct_normal': 92.06349206349206, 'pct_riesgo': 7.936507936507936}}, 'Informal': {'n': 346, 'mean': np.float64(-0.13053670520231211), 'std': np.float64(0.6286457201019078), 'risk_classification': {'normal': 321, 'riesgo': 25, 'pct_normal': 92.77456647398844, 'pct_riesgo': 7.225433526011561}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",,850
tipo_empleo_madre,zscore_desarrollo_socio_individual,ANOVA,3.243563687322765,0.07205968785565559,False,"{'Formal': {'n': 504, 'mean': np.float64(-0.0639011904761905), 'std': np.float64(0.7247656912652257), 'risk_classification': {'normal': 459, 'riesgo': 45, 'pct_normal': 91.07142857142857, 'pct_riesgo': 8.928571428571429}}, 'Informal': {'n': 346, 'mean': np.float64(0.024266763005780352), 'std': np.float64(0.665354254095384), 'risk_classification': {'normal': 324, 'riesgo': 22, 'pct_normal': 93.64161849710982, 'pct_riesgo': 6.358381502890173}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",,850
tipo_empleo_padre,zscore_desarrollo_comunicacion,ANOVA,0.5552747077348981,0.4562857798679181,False,"{'Formal': {'n': 1056, 'mean': np.float64(0.10665994318181819), 'std': np.float64(0.6927002757706238), 'risk_classification': {'normal': 998, 'riesgo': 58, 'pct_normal': 94.50757575757575, 'pct_riesgo': 5.492424242424242}}, 'Informal': {'n': 464, 'mean': np.float64(0.13522887931034483), 'std': np.float64(0.6783329718968821), 'risk_classification': {'normal': 442, 'riesgo': 22, 'pct_normal': 95.25862068965517, 'pct_riesgo': 4.741379310344827}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",,1520
tipo_empleo_padre,zscore_desarrollo_motricidad_gruesa,ANOVA,0.2080380723194575,0.6483747521618649,False,"{'Formal': {'n': 1056, 'mean': np.float64(-0.2634441287878788), 'std': np.float64(0.8413839577864985), 'risk_classification': {'normal': 891, 'riesgo': 165, 'pct_normal': 84.375, 'pct_riesgo': 15.625}}, 'Informal': {'n': 464, 'mean': np.float64(-0.24236400862068963), 'std': np.float64(0.8027635934263365), 'risk_classification': {'normal': 389, 'riesgo': 75, 'pct_normal': 83.83620689655173, 'pct_riesgo': 16.163793103448278}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",,1520
tipo_empleo_padre,zscore_desarrollo_motricidad_fina,ANOVA,0.4002234345997477,0.5270691679005852,False,"{'Formal': {'n': 1056, 'mean': np.float64(-0.07542537878787879), 'std': np.float64(0.7235166753351356), 'risk_classification': {'normal': 967, 'riesgo': 89, 'pct_normal': 91.5719696969697, 'pct_riesgo': 8.428030303030303}}, 'Informal': {'n': 464, 'mean': np.float64(-0.049768965517241394), 'std': np.float64(0.7385610070613066), 'risk_classification': {'normal': 425, 'riesgo': 39, 'pct_normal': 91.59482758620689, 'pct_riesgo': 8.405172413793103}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",,1520
tipo_empleo_padre,zscore_desarrollo_resolucion_problemas,ANOVA,0.36299598885762274,0.5469370171555599,False,"{'Formal': {'n': 1056, 'mean': np.float64(-0.052962594696969706), 'std': np.float64(0.67508969693835), 'risk_classification': {'normal': 987, 'riesgo': 69, 'pct_normal': 93.4659090909091, 'pct_riesgo': 6.534090909090909}}, 'Informal': {'n': 464, 'mean': np.float64(-0.03003706896551725), 'std': np.float64(0.7012782227834783), 'risk_classification': {'normal': 431, 'riesgo': 33, 'pct_normal': 92.88793103448276, 'pct_riesgo': 7.112068965517242}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",,1520
tipo_empleo_padre,zscore_desarrollo_socio_individual,ANOVA,0.40176158094496295,0.5262763963390542,False,"{'Formal': {'n': 1056, 'mean': np.float64(0.052910606060606054), 'std': np.float64(0.7122380756721504), 'risk_classification': {'normal': 986, 'riesgo': 70, 'pct_normal': 93.37121212121212, 'pct_riesgo': 6.628787878787879}}, 'Informal': {'n': 464, 'mean': np.float64(0.02751551724137931), 'std': np.float64(0.7352689231193791), 'risk_classification': {'normal': 428, 'riesgo': 36, 'pct_normal': 92.24137931034483, 'pct_riesgo': 7.758620689655173}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",,1520
seguro_social,zscore_desarrollo_comunicacion,ANOVA,3.5800735077787493,0.05864408567250137,False,"{'No': {'n': 1311, 'mean': np.float64(0.09336445461479786), 'std': np.float64(0.6914156868690052), 'risk_classification': {'normal': 1234, 'riesgo': 77, 'pct_normal': 94.12662090007628, 'pct_riesgo': 5.8733790999237225}}, 'Sí': {'n': 414, 'mean': np.float64(0.16700434782608697), 'std': np.float64(0.6869908884434314), 'risk_classification': {'normal': 394, 'riesgo': 20, 'pct_normal': 95.16908212560386, 'pct_riesgo': 4.830917874396135}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",,1725
seguro_social,zscore_desarrollo_motricidad_gruesa,ANOVA,2.1697703895306217,0.14092989607817963,False,"{'No': {'n': 1311, 'mean': np.float64(-0.2524983981693364), 'std': np.float64(0.8030433177248101), 'risk_classification': {'normal': 1090, 'riesgo': 221, 'pct_normal': 83.14263920671243, 'pct_riesgo': 16.85736079328757}}, 'Sí': {'n': 414, 'mean': np.float64(-0.32160072463768113), 'std': np.float64(0.9183261749021256), 'risk_classification': {'normal': 347, 'riesgo': 67, 'pct_normal': 83.81642512077295, 'pct_riesgo': 16.183574879227052}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",,1725
seguro_social,zscore_desarrollo_motricidad_fina,ANOVA,2.743437706101235,0.09783656052465059,False,"{'No': {'n': 1311, 'mean': np.float64(-0.09360831426392069), 'std': np.float64(0.7219646849535878), 'risk_classification': {'normal': 1191, 'riesgo': 120, 'pct_normal': 90.8466819221968, 'pct_riesgo': 9.153318077803203}}, 'Sí': {'n': 414, 'mean': np.float64(-0.025571256038647346), 'std': np.float64(0.7493653148686565), 'risk_classification': {'normal': 386, 'riesgo': 28, 'pct_normal': 93.23671497584542, 'pct_riesgo': 6.763285024154589}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",,1725
seguro_social,zscore_desarrollo_resolucion_problemas,ANOVA,0.12176989455503853,0.7271654053394022,False,"{'No': {'n': 1311, 'mean': np.float64(-0.07108596491228071), 'std': np.float64(0.6665278756886628), 'risk_classification': {'normal': 1213, 'riesgo': 98, 'pct_normal': 92.52479023646072, 'pct_riesgo': 7.475209763539283}}, 'Sí': {'n': 414, 'mean': np.float64(-0.057671497584541064), 'std': np.float64(0.7284531765796195), 'risk_classification': {'normal': 384, 'riesgo': 30, 'pct_normal': 92.7536231884058, 'pct_riesgo': 7.246376811594203}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",,1725
seguro_social,zscore_desarrollo_socio_individual,ANOVA,0.48924411854448246,0.48435909399499855,False,"{'No': {'n': 1311, 'mean': np.float64(0.040326392067124336), 'std': np.float64(0.7073906107794742), 'risk_classification': {'normal': 1216, 'riesgo': 95, 'pct_normal': 92.7536231884058, 'pct_riesgo': 7.246376811594203}}, 'Sí': {'n': 414, 'mean': np.float64(0.011954830917874389), 'std': np.float64(0.7566063384888451), 'risk_classification': {'normal': 384, 'riesgo': 30, 'pct_normal': 92.7536231884058, 'pct_riesgo': 7.246376811594203}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",,1725
total_personas_hogar,zscore_desarrollo_comunicacion,Welch's ANOVA,7.560951652087768,3.4240636762725685e-08,True,"{3: {'n': 390, 'mean': np.float64(0.08549128205128205), 'std': np.float64(0.6596783205919537), 'risk_classification': {'normal': 372, 'riesgo': 18, 'pct_normal': 95.38461538461539, 'pct_riesgo': 4.615384615384616}}, 4: {'n': 361, 'mean': np.float64(0.1358235457063712), 'std': np.float64(0.735485084768061), 'risk_classification': {'normal': 341, 'riesgo': 20, 'pct_normal': 94.45983379501385, 'pct_riesgo': 5.540166204986149}}, 5: {'n': 327, 'mean': np.float64(0.09108654434250764), 'std': np.float64(0.7139182872009828), 'risk_classification': {'normal': 300, 'riesgo': 27, 'pct_normal': 91.74311926605505, 'pct_riesgo': 8.256880733944955}}, 6: {'n': 246, 'mean': np.float64(0.10496341463414634), 'std': np.float64(0.6708236121175336), 'risk_classification': {'normal': 234, 'riesgo': 12, 'pct_normal': 95.1219512195122, 'pct_riesgo': 4.878048780487805}}, 7: {'n': 168, 'mean': np.float64(0.1413714285714286), 'std': np.float64(0.664492827186553), 'risk_classification': {'normal': 162, 'riesgo': 6, 'pct_normal': 96.42857142857143, 'pct_riesgo': 3.571428571428571}}, 8: {'n': 101, 'mean': np.float64(0.036453465346534646), 'std': np.float64(0.6748179531643118), 'risk_classification': {'normal': 91, 'riesgo': 10, 'pct_normal': 90.0990099009901, 'pct_riesgo': 9.900990099009901}}, 9: {'n': 46, 'mean': np.float64(0.18105652173913048), 'std': np.float64(0.6080659528016034), 'risk_classification': {'normal': 45, 'riesgo': 1, 'pct_normal': 97.82608695652173, 'pct_riesgo': 2.1739130434782608}}, 10: {'n': 22, 'mean': np.float64(0.26920909090909095), 'std': np.float64(0.6658216448648713), 'risk_classification': {'normal': 22, 'riesgo': 0, 'pct_normal': 100.0, 'pct_riesgo': 0.0}}, 11: {'n': 31, 'mean': np.float64(0.17499354838709674), 'std': np.float64(0.5463036066361415), 'risk_classification': {'normal': 31, 'riesgo': 0, 'pct_normal': 100.0, 'pct_riesgo': 0.0}}, 12: {'n': 7, 'mean': np.float64(0.4192), 'std': np.float64(0.4415963579258023), 'risk_classification': {'normal': 7, 'riesgo': 0, 'pct_normal': 100.0, 'pct_riesgo': 0.0}}, 13: {'n': 11, 'mean': np.float64(-0.19774545454545447), 'std': np.float64(1.2326279758010008), 'risk_classification': {'normal': 9, 'riesgo': 2, 'pct_normal': 81.81818181818183, 'pct_riesgo': 18.181818181818183}}, 15: {'n': 5, 'mean': np.float64(0.47914), 'std': np.float64(0.41763245563533496), 'risk_classification': {'normal': 5, 'riesgo': 0, 'pct_normal': 100.0, 'pct_riesgo': 0.0}}, 16: {'n': 4, 'mean': np.float64(0.07474999999999998), 'std': np.float64(1.2869388239798607), 'risk_classification': {'normal': 3, 'riesgo': 1, 'pct_normal': 75.0, 'pct_riesgo': 25.0}}, 20: {'n': 4, 'mean': np.float64(0.5397), 'std': np.float64(0.07838660599872914), 'risk_classification': {'normal': 4, 'riesgo': 0, 'pct_normal': 100.0, 'pct_riesgo': 0.0}}}","{'normality': False, 'homogeneity': False, 'note': 'OK'}",,1725
total_personas_hogar,zscore_desarrollo_motricidad_gruesa,Welch's ANOVA,0.8427463014415871,0.6147297284838351,False,"{3: {'n': 390, 'mean': np.float64(-0.35143846153846153), 'std': np.float64(0.7973483714523917), 'risk_classification': {'normal': 315, 'riesgo': 75, 'pct_normal': 80.76923076923077, 'pct_riesgo': 19.230769230769234}}, 4: {'n': 361, 'mean': np.float64(-0.2453556786703601), 'std': np.float64(0.9413567196853857), 'risk_classification': {'normal': 303, 'riesgo': 58, 'pct_normal': 83.93351800554017, 'pct_riesgo': 16.06648199445983}}, 5: {'n': 327, 'mean': np.float64(-0.16715229357798164), 'std': np.float64(0.7758471126819982), 'risk_classification': {'normal': 278, 'riesgo': 49, 'pct_normal': 85.01529051987767, 'pct_riesgo': 14.984709480122325}}, 6: {'n': 246, 'mean': np.float64(-0.26343495934959354), 'std': np.float64(0.7031848417817544), 'risk_classification': {'normal': 212, 'riesgo': 34, 'pct_normal': 86.1788617886179, 'pct_riesgo': 13.821138211382115}}, 7: {'n': 168, 'mean': np.float64(-0.2627910714285714), 'std': np.float64(0.8201186162076447), 'risk_classification': {'normal': 137, 'riesgo': 31, 'pct_normal': 81.54761904761905, 'pct_riesgo': 18.452380952380953}}, 8: {'n': 101, 'mean': np.float64(-0.3469227722772278), 'std': np.float64(0.865912374883416), 'risk_classification': {'normal': 84, 'riesgo': 17, 'pct_normal': 83.16831683168317, 'pct_riesgo': 16.831683168316832}}, 9: {'n': 46, 'mean': np.float64(-0.3121369565217391), 'std': np.float64(0.665939048381622), 'risk_classification': {'normal': 39, 'riesgo': 7, 'pct_normal': 84.78260869565217, 'pct_riesgo': 15.217391304347828}}, 10: {'n': 22, 'mean': np.float64(-0.2140090909090909), 'std': np.float64(1.0211713740364616), 'risk_classification': {'normal': 19, 'riesgo': 3, 'pct_normal': 86.36363636363636, 'pct_riesgo': 13.636363636363635}}, 11: {'n': 31, 'mean': np.float64(-0.21936129032258062), 'std': np.float64(0.86706512891763), 'risk_classification': {'normal': 26, 'riesgo': 5, 'pct_normal': 83.87096774193549, 'pct_riesgo': 16.129032258064516}}, 12: {'n': 7, 'mean': np.float64(-0.5149), 'std': np.float64(1.1513846707334607), 'risk_classification': {'normal': 4, 'riesgo': 3, 'pct_normal': 57.14285714285714, 'pct_riesgo': 42.857142857142854}}, 13: {'n': 11, 'mean': np.float64(-0.33586363636363636), 'std': np.float64(1.800603026362406), 'risk_classification': {'normal': 9, 'riesgo': 2, 'pct_normal': 81.81818181818183, 'pct_riesgo': 18.181818181818183}}, 15: {'n': 5, 'mean': np.float64(-0.58794), 'std': np.float64(0.7753705294889663), 'risk_classification': {'normal': 4, 'riesgo': 1, 'pct_normal': 80.0, 'pct_riesgo': 20.0}}, 16: {'n': 4, 'mean': np.float64(-0.508325), 'std': np.float64(1.0586912215088968), 'risk_classification': {'normal': 2, 'riesgo': 2, 'pct_normal': 50.0, 'pct_riesgo': 50.0}}, 20: {'n': 4, 'mean': np.float64(-0.08749999999999995), 'std': np.float64(1.1833209398412026), 'risk_classification': {'normal': 3, 'riesgo': 1, 'pct_normal': 75.0, 'pct_riesgo': 25.0}}}","{'normality': False, 'homogeneity': False, 'note': 'OK'}",,1725
total_personas_hogar,zscore_desarrollo_motricidad_fina,Welch's ANOVA,0.6475744935790937,0.8020202154877507,False,"{3: {'n': 390, 'mean': np.float64(-0.12183871794871795), 'std': np.float64(0.6884290209437205), 'risk_classification': {'normal': 350, 'riesgo': 40, 'pct_normal': 89.74358974358975, 'pct_riesgo': 10.256410256410255}}, 4: {'n': 361, 'mean': np.float64(-0.07634819944598338), 'std': np.float64(0.7453477108432339), 'risk_classification': {'normal': 329, 'riesgo': 32, 'pct_normal': 91.13573407202216, 'pct_riesgo': 8.86426592797784}}, 5: {'n': 327, 'mean': np.float64(-0.007217125382262995), 'std': np.float64(0.7261998778499328), 'risk_classification': {'normal': 304, 'riesgo': 23, 'pct_normal': 92.96636085626912, 'pct_riesgo': 7.033639143730887}}, 6: {'n': 246, 'mean': np.float64(-0.03447357723577235), 'std': np.float64(0.648357546099914), 'risk_classification': {'normal': 234, 'riesgo': 12, 'pct_normal': 95.1219512195122, 'pct_riesgo': 4.878048780487805}}, 7: {'n': 168, 'mean': np.float64(-0.08608809523809526), 'std': np.float64(0.7451944622472814), 'risk_classification': {'normal': 155, 'riesgo': 13, 'pct_normal': 92.26190476190477, 'pct_riesgo': 7.738095238095238}}, 8: {'n': 101, 'mean': np.float64(-0.16515742574257422), 'std': np.float64(0.7897128431710522), 'risk_classification': {'normal': 89, 'riesgo': 12, 'pct_normal': 88.11881188118812, 'pct_riesgo': 11.881188118811881}}, 9: {'n': 46, 'mean': np.float64(-0.1184108695652174), 'std': np.float64(0.6332677668616126), 'risk_classification': {'normal': 42, 'riesgo': 4, 'pct_normal': 91.30434782608695, 'pct_riesgo': 8.695652173913043}}, 10: {'n': 22, 'mean': np.float64(0.02299999999999999), 'std': np.float64(0.8691536052527249), 'risk_classification': {'normal': 19, 'riesgo': 3, 'pct_normal': 86.36363636363636, 'pct_riesgo': 13.636363636363635}}, 11: {'n': 31, 'mean': np.float64(-0.07355806451612905), 'std': np.float64(0.7673374480518956), 'risk_classification': {'normal': 27, 'riesgo': 4, 'pct_normal': 87.09677419354838, 'pct_riesgo': 12.903225806451612}}, 12: {'n': 7, 'mean': np.float64(-0.48917142857142853), 'std': np.float64(1.068575106881879), 'risk_classification': {'normal': 5, 'riesgo': 2, 'pct_normal': 71.42857142857143, 'pct_riesgo': 28.57142857142857}}, 13: {'n': 11, 'mean': np.float64(-0.4898363636363637), 'std': np.float64(1.7125688962916072), 'risk_classification': {'normal': 9, 'riesgo': 2, 'pct_normal': 81.81818181818183, 'pct_riesgo': 18.181818181818183}}, 15: {'n': 5, 'mean': np.float64(-0.19340000000000002), 'std': np.float64(0.6037608798191549), 'risk_classification': {'normal': 5, 'riesgo': 0, 'pct_normal': 100.0, 'pct_riesgo': 0.0}}, 16: {'n': 4, 'mean': np.float64(0.020125000000000004), 'std': np.float64(0.6931098103234917), 'risk_classification': {'normal': 4, 'riesgo': 0, 'pct_normal': 100.0, 'pct_riesgo': 0.0}}, 20: {'n': 4, 'mean': np.float64(-0.29925), 'std': np.float64(0.7758317450753525), 'risk_classification': {'normal': 3, 'riesgo': 1, 'pct_normal': 75.0, 'pct_riesgo': 25.0}}}","{'normality': False, 'homogeneity': False, 'note': 'OK'}",,1725
total_personas_hogar,zscore_desarrollo_resolucion_problemas,Welch's ANOVA,1.6011602762812702,0.1163249133578802,False,"{3: {'n': 390, 'mean': np.float64(-0.08533692307692309), 'std': np.float64(0.6696949525578871), 'risk_classification': {'normal': 364, 'riesgo': 26, 'pct_normal': 93.33333333333333, 'pct_riesgo': 6.666666666666667}}, 4: {'n': 361, 'mean': np.float64(-0.0012481994459833834), 'std': np.float64(0.6339828300806156), 'risk_classification': {'normal': 339, 'riesgo': 22, 'pct_normal': 93.90581717451524, 'pct_riesgo': 6.094182825484765}}, 5: {'n': 327, 'mean': np.float64(-0.02800183486238532), 'std': np.float64(0.6426938725876058), 'risk_classification': {'normal': 306, 'riesgo': 21, 'pct_normal': 93.57798165137615, 'pct_riesgo': 6.422018348623854}}, 6: {'n': 246, 'mean': np.float64(-0.09786747967479675), 'std': np.float64(0.6588650050325022), 'risk_classification': {'normal': 223, 'riesgo': 23, 'pct_normal': 90.65040650406505, 'pct_riesgo': 9.34959349593496}}, 7: {'n': 168, 'mean': np.float64(-0.10697559523809527), 'std': np.float64(0.7320842039112783), 'risk_classification': {'normal': 150, 'riesgo': 18, 'pct_normal': 89.28571428571429, 'pct_riesgo': 10.714285714285714}}, 8: {'n': 101, 'mean': np.float64(-0.2646108910891089), 'std': np.float64(0.7161811086451514), 'risk_classification': {'normal': 94, 'riesgo': 7, 'pct_normal': 93.06930693069307, 'pct_riesgo': 6.9306930693069315}}, 9: {'n': 46, 'mean': np.float64(0.06238478260869565), 'std': np.float64(0.5998856579817307), 'risk_classification': {'normal': 43, 'riesgo': 3, 'pct_normal': 93.47826086956522, 'pct_riesgo': 6.521739130434782}}, 10: {'n': 22, 'mean': np.float64(-0.017759090909090905), 'std': np.float64(0.9875491368891792), 'risk_classification': {'normal': 21, 'riesgo': 1, 'pct_normal': 95.45454545454545, 'pct_riesgo': 4.545454545454546}}, 11: {'n': 31, 'mean': np.float64(0.034725806451612926), 'std': np.float64(0.5926198247149359), 'risk_classification': {'normal': 30, 'riesgo': 1, 'pct_normal': 96.7741935483871, 'pct_riesgo': 3.225806451612903}}, 12: {'n': 7, 'mean': np.float64(-0.1338), 'std': np.float64(0.46469219202966316), 'risk_classification': {'normal': 7, 'riesgo': 0, 'pct_normal': 100.0, 'pct_riesgo': 0.0}}, 13: {'n': 11, 'mean': np.float64(-0.6596454545454545), 'std': np.float64(1.8314498526378693), 'risk_classification': {'normal': 7, 'riesgo': 4, 'pct_normal': 63.63636363636363, 'pct_riesgo': 36.36363636363637}}, 15: {'n': 5, 'mean': np.float64(0.15583999999999998), 'std': np.float64(0.4767734346626288), 'risk_classification': {'normal': 5, 'riesgo': 0, 'pct_normal': 100.0, 'pct_riesgo': 0.0}}, 16: {'n': 4, 'mean': np.float64(-0.20902500000000002), 'std': np.float64(0.7378527286435056), 'risk_classification': {'normal': 3, 'riesgo': 1, 'pct_normal': 75.0, 'pct_riesgo': 25.0}}, 20: {'n': 4, 'mean': np.float64(0.356575), 'std': np.float64(0.38513864494923555), 'risk_classification': {'normal': 4, 'riesgo': 0, 'pct_normal': 100.0, 'pct_riesgo': 0.0}}}","{'normality': False, 'homogeneity': False, 'note': 'OK'}",,1725
